Country,ageGroup,olives,grape,pistachio,carrot,fish,coconut oil,peach,cauliflower,garlic,papaya,pear,apricot,wheat,pecans,lamb,cranberries,onion,plum,sweet corn,peanuts,cocoa,watermelon,potato,sugar,cucumber,artichokes,strawberries,sunflower oil,pepper,kiwi,wheat flour,pork,sweet potatoes,chicken,orange,lard,peppermint,celery,pineapple,coffee,blueberries,tomato,olive oil,apple,walnuts,soybean oil,figs,butter,milk,lettuce,avocado,raspberries,cabbage,beef,palm oil,spinach,peas,rice,lima,pig,beans,banana,broccoli,barley,grapefruit,asparagus,turkey,corn oil,egg,hazelnuts,corn,honey,oats,cocoa butter,cheese
Cyprus,Very elderly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,Other children,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,Adolescents,0.0055442914018599115,0.046110771709598146,0.0,0.012141617555102829,0.019468455734906256,0.0,0.04124660998173157,0.023615346459801862,0.0,0.0,0.020262196537718304,0.004814779375299403,0.025678823334930132,0.0,0.016728271932130005,0.0,0.00374005183617007,0.0,0.0,0.0,0.0022569278321715952,0.039258970290902806,0.023077898397881158,0.002278995570975049,0.015582875698974723,0.01283941166746509,0.02032906847348636,0.0,0.002674877430721888,0.012495498854943663,0.025718946496390994,0.026069633349158974,0.0,0.024385681952816828,0.0781814867073487,0.0,0.0,0.0030493602710229537,0.0,0.003731961903976797,0.0,0.02073564984295611,0.0025330278700017896,0.03954734815131419,0.011435101016336081,0.0,0.024073896876497015,0.0016049264584331328,0.05390252131636157,0.006556519236746503,0.006419705833732522,0.0,0.00913349057253767,0.015447417162418901,0.0,0.0,0.028186520926231938,0.029210833022649783,0.03851823500239522,0.025984277080244852,0.029524393874941997,0.031660821952726396,0.0,0.0,0.0547012434582626,0.0,0.01925911750119761,0.0,0.008088484205028081,0.006419705833732522,0.0072838970036580575,0.004745232562100636,0.0,0.0,0.01374482248200876
Cyprus,Toddlers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,Infants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,Lactating women,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyprus,Pregnant women,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,Adults,0.007975547749971269,0.03425047925124223,0.009617130722239563,0.004346791019673905,0.032965275805890135,0.0,0.04238311046192353,0.011274695083481811,0.0007793168019878876,0.0,0.03459360099038402,0.008337551249790178,0.03108665545162296,0.0,0.057153818789987085,0.0,0.008627344998613066,0.021000764582215763,0.005521522185917094,0.0,0.0043193498102328046,0.050992264273324546,0.046579328204371884,0.008288253412683869,0.020852549437579814,0.0,0.015125361633734128,0.0,0.003777579137883404,0.015347053083620587,0.0,0.025577638024849744,0.0,0.018669699486591754,0.034710387702163725,0.005260535328178439,0.0,0.0,0.0030778242124443913,0.003513859019124573,0.0,0.013220639343173222,0.0,0.04541947347530569,0.0022365295897536367,0.0,0.0,0.008589641003756244,0.04571490052778712,0.0,0.0,0.025525801301303965,0.021730727623677046,0.023540794163784497,0.0,0.018419509781703203,0.003279536507147157,0.01565511405585341,0.0,0.03654508220918471,0.011206328250737795,0.027576556894026,0.019645646218765207,0.003386664195847833,0.027038928698030745,0.0,0.03746410732814685,0.0,0.011313863046964738,0.0029871375164523995,0.013103858690714417,0.005512485549995766,0.0,0.0,0.014881386116164247
Czech Republic,Elderly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,Very elderly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,Other children,0.0,0.04381573684075226,0.0,0.006156686204482076,0.021495404267274275,0.0,0.0322988279293022,0.007485996551493091,0.000607185697269684,0.0,0.027294498131715243,0.00780962203121193,0.021500979632709794,0.0,0.0,0.0,0.0060297224040726715,0.017887624815250434,0.002680709637936319,0.0,0.005160207196159979,0.06031596685356718,0.044935495447359544,0.007399210066248046,0.02903273393763373,0.0,0.019812291582947707,0.0,0.0022715358096299875,0.019170797119075125,0.0,0.017619010683167773,0.0,0.018429008679055402,0.04703807692816385,0.003560954494896622,0.0,0.0,0.0017320958540585887,0.0021491896235179097,0.0,0.00939759755449924,0.0,0.04312823491408441,0.0026946005878783525,0.0,0.0,0.00855254251445987,0.08069667732884163,0.0,0.0,0.03820011234059255,0.01767518588747025,0.0187495638977229,0.0,0.021064317019345868,0.003010271054493639,0.012730870770246266,0.0,0.027405441847863116,0.006722415559052908,0.05004232829520581,0.016918963791130337,0.001936690862970904,0.09382483732777117,0.0,0.027924081067750305,0.0,0.009663564468203465,0.0018764967465554235,0.019227999130288706,0.0052256871423062455,0.0,0.0,0.009641951472315167
Czech Republic,Adolescents,0.008288912695637448,0.0430732621131195,0.010688334791743024,0.004537946070006746,0.02737219026051082,0.0,0.03805729403992545,0.008142902814814994,0.0006334462147725342,0.0,0.025540955865983313,0.008031921960607204,0.02680570954819742,0.0,0.0,0.0,0.006978683880904028,0.053540813717140576,0.00363621512200727,0.0,0.004437458505145435,0.05103583629550763,0.04785828643637178,0.006917459719465414,0.018554727242354938,0.0,0.020737749088142875,0.0,0.0029411009778453983,0.01282654707329529,0.0,0.02141178320424746,0.0,0.017777475816384506,0.0389096227646614,0.005496093292362415,0.0,0.0,0.001352401545077689,0.001804524055748824,0.0,0.01230926991044981,0.0,0.04305432345461117,0.002027075412646284,0.0,0.0,0.009351334098866501,0.06558920047940714,0.0,0.0,0.03817262425622509,0.02228970682015177,0.020615591703353794,0.0,0.016781423906758422,0.003166144317125966,0.012620349009091219,0.0,0.029047464971652927,0.014837726314554876,0.0410118231294761,0.015544328855697785,0.0024839627733358924,0.0477703126406474,0.0,0.041050621995863,0.0,0.009959368071823923,0.0013980103948383756,0.01665068057128392,0.00586412672959419,0.0,0.0,0.011014875070563368
Czech Republic,Toddlers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,Infants,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,Lactating women,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Czech Republic,Pregnant women,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Adults,0.002734606925067759,0.03503886868009912,0.005444797885709086,0.008459634101760035,0.017085097783038603,0.0,0.022525553434417703,0.014373528518648267,0.00013812753413201478,0.01543141434720277,0.02374805508175867,0.035127563833781274,0.01339069306502002,0.0,0.015464034958732473,0.0,0.0023890344618362736,0.0266950004043154,0.005709234118396252,0.0036660432703230703,0.024584655718346362,0.036639885884376965,0.020603897512878108,0.003338005426876455,0.008414717112925815,0.0064180062248412936,0.024447445213370323,0.0008975371012013148,0.006899148154563596,0.013912049778064173,0.010447362602040502,0.011254897954086105,0.015729038828618775,0.010310267773642457,0.04621690740913352,0.0014554229352480824,0.0004150142171139524,0.009085038498276327,0.02899950151088399,0.07712637892608806,0.0,0.011339186310906661,0.0013675163618727332,0.06658655121125145,0.003985042837181887,0.0009076953805735154,0.011537395235767847,0.004238744896806116,0.025012190066897755,0.004855817910642969,0.010978222306633756,0.014135171407097552,0.00909829041901501,0.012359475272441741,0.0,0.012328760833110216,0.0065159485557752484,0.014456262384515967,0.0,0.017926538459168924,0.014456631847925113,0.01751042420124301,0.013613054774332035,0.01173867713106813,0.046096926014275084,0.017739788979632794,0.015212415297348071,0.001384232034927765,0.009092819790571456,0.0044851651524238844,0.007062654591555766,0.004039434724453051,0.0,0.0,0.0053224984237697235
Germany,Elderly,0.0025160733419911196,0.030952190020151468,0.0052093448907274045,0.008525550095304656,0.017551346324869068,0.0,0.023389086034036402,0.014602631225514544,0.00015373871730379844,0.019355315411407562,0.024335921949648013,0.027836972050609286,0.01365733030200837,0.0026345349319984454,0.01583773568943952,0.0,0.002818258276197628,0.02883716119379432,0.007151070132799811,0.0027921425003484784,0.0198899475083099,0.02929137914624029,0.02444666038591443,0.0027650276092451315,0.01050270481562337,0.007963329769264822,0.028529315392336968,0.0008291482272753641,0.007902901186721203,0.014569101415959738,0.009892397162663935,0.010442964285367007,0.01393582709621344,0.009928421561686772,0.03570742848306608,0.0016847419543100889,0.0,0.006224669436308669,0.020804500663483497,0.07205567251169914,0.0,0.013626525139672567,0.0014402034693464716,0.058278060098315446,0.003137499365857534,0.0015661215212887485,0.0109827589734444,0.004811584887520656,0.02346895481328741,0.006447273063825036,0.010278594165143665,0.014023423723675352,0.011691779313563033,0.012786722096644118,0.0,0.013562171394271183,0.008747059717284773,0.015090236258812893,0.0,0.015872539608665238,0.017519884322541857,0.01721807646159918,0.01667509712626417,0.01805021414366693,0.04020644362913261,0.02351966210226443,0.015881895972705437,0.00161423330531139,0.008987356202703412,0.0020914800824555256,0.00806618944545116,0.004453773245879985,0.019543338475404085,0.0,0.00483830617416158
Germany,Very elderly,0.003750904032985068,0.0309128876964463,0.005942026190867434,0.008516847937722583,0.018334578890859238,0.0,0.029056154381306577,0.018509411584552056,0.00013268646932934408,0.015597818751027014,0.02735597445284288,0.024010737499596802,0.01449426988387092,0.0,0.014082602072355819,0.0,0.002847485293674542,0.04583716141298832,0.005615214750369725,0.00482789628007979,0.019717623576695112,0.016786223989200502,0.027413766860413656,0.002991669547428586,0.01060455784096512,0.0,0.03213744865330652,0.0010181661878051348,0.008250741047067068,0.016097489135259054,0.010538777652122482,0.010780563635329159,0.0,0.011921429643258064,0.04537865521081365,0.0008883329155346815,0.0,0.008244561339828566,0.0223307003325361,0.07076656385809686,0.0,0.015484968172966594,0.0014632239495011056,0.059037036588566905,0.0030030086210768477,0.0006684779464725864,0.009173002932151602,0.006116981316418585,0.027769992261480067,0.006624216505472779,0.004545650036013587,0.011397886602482088,0.011644683258477772,0.012730915946416472,0.0,0.016826691236534852,0.012914294863945552,0.015747512103143114,0.0,0.015835936712352217,0.02624447024003214,0.01920167916486851,0.016782728679676447,0.0,0.046300538171338605,0.02178433456120619,0.02001044842799504,0.001823459287322444,0.00999643946845853,0.003945505390735976,0.007376365290829608,0.004665013625516757,0.0,0.0,0.005192609632012017
Germany,Other children,0.00259031853003732,0.03760800760404783,0.004947179993985581,0.014160435837327555,0.01783012440922676,0.0003168328015783091,0.027667400808784253,0.00968319425491421,0.00019804864220554375,0.025521702075706042,0.026449826163895133,0.01796615252121772,0.01967909564469278,0.0,0.010004818788556986,0.0,0.0035019637427200485,0.02274142141959891,0.008152177780531716,0.004229637358043148,0.00666829903868253,0.044362605949812076,0.028017416596576448,0.0036633445959537375,0.018988613956082843,0.0029782398795864737,0.030164780896367146,0.0014210753032371105,0.004132090638612136,0.019036125130011083,0.027027358655514738,0.011796369029247697,0.0,0.011062272512500634,0.05867094261775175,0.0009977647843621533,0.0004633990390504953,0.003715178091606577,0.01855314218391454,0.01731374065551081,0.015656057421026808,0.011559673195893364,0.0015152508579755436,0.07657844789626088,0.0034822557958354232,0.0003464698985993514,0.004170591351454455,0.005163539802947831,0.07310897446330893,0.010070283908215358,0.007495711156161306,0.015588008279531482,0.011394939151688425,0.011146462249133859,0.0003835399379874599,0.014947289021688286,0.006646612557876242,0.015848791407827273,0.0,0.014312875904022667,0.011439694540129086,0.02799267743828809,0.012808629269693275,0.005802872339324459,0.020362472044389304,0.010893166420622307,0.012591033293719881,0.0016495478101057877,0.013922185959157707,0.002473827966028725,0.004300478065273629,0.004111677312355216,0.0024714615416026433,0.0,0.007483403810423902
Germany,Adolescents,0.0013480983187735087,0.03297161969519538,0.003984792178949624,0.008173855444452921,0.015756180745503966,0.00023293249174165953,0.021517598493307605,0.010866862285593075,9.806862951408817e-05,0.01929830798739425,0.02095969990949657,0.06764953892997744,0.015605202797242508,0.0,0.01606076707151509,0.0,0.0023359645539113923,0.011040618176169718,0.004528254642015814,0.005887671036056499,0.015273569710619737,0.04345135649138167,0.02245375217549432,0.0027141290098547525,0.009923850043931532,0.004348463946365044,0.015854394263673938,0.0009316784124786563,0.0034901349019287506,0.015180701151830034,0.016210424207399026,0.010599150351568403,0.0,0.007866113536391644,0.06502617885348883,0.0004587237027382835,0.0004758486901001325,0.004120985008783453,0.014781025495369717,0.052822346511009165,0.012787217488677482,0.009445333590633806,0.0011032868909856633,0.07582816931499381,0.0029694147883973514,0.0003195390044118226,0.0075210529074159725,0.0041238459330142346,0.04101841989563346,0.005735418700737591,0.008950565818968784,0.010345936058286164,0.008405343065613958,0.01007083166880325,0.00019386428115190577,0.009756839789698376,0.005550678679812185,0.015009639983478682,0.0,0.015434087692944074,0.014233749530067862,0.020283158300908245,0.011269319861538177,0.0038258763404817532,0.08886814179541466,0.006331731892101756,0.015422831394255295,0.001370100558989977,0.009823740750376387,0.006657298390103798,0.003105630043992768,0.0036396470790649445,0.0,0.0,0.006300428657827939
Germany,Toddlers,0.0032978046620519568,0.04157114899265511,0.001659116460923513,0.01969188514714802,0.015894743939732784,0.00015709900028985875,0.02758463948911769,0.015119214201782095,0.00020877672372453953,0.0006711032875645686,0.03165811129716839,0.022970141170721266,0.013809556812222868,0.005219692236613315,0.010783428473425623,0.0,0.0025527367387532755,0.02624775734921317,0.00500718935443919,0.003762605827883708,0.004792044374654712,0.028885725411878747,0.02830548866685742,0.0020875743245733626,0.015874269112213225,0.0007885463628883681,0.02328433563717608,0.001145456942110734,0.0030322352058774586,0.02769509702655813,0.01720029087164527,0.007970667964230098,0.0574212750422434,0.009986079933353981,0.04686595460099296,0.000415242334671791,0.0,0.00466579900239769,0.018622517030552895,0.004637137299491286,0.005872153766189975,0.011320036796599021,0.00111180863034493,0.06340829278693039,0.0033769544595089367,0.00034822803921405915,0.005965362556129496,0.0053352877667522895,0.11883227012419742,0.0038098720052620475,0.007197815781104844,0.014196734361010975,0.008563453864504912,0.009348117161045333,0.00029006575429179655,0.016422497620376852,0.005987988494095884,0.012826536579155896,0.0,0.009709503925353991,0.008476178063477006,0.05068140518167489,0.014691553935469346,0.0038625722550938465,0.020197878735945064,0.004865765145671526,0.01064752886923928,0.0013986112085839673,0.009872654584595231,0.002587942052670868,0.0024524161255977226,0.0027934674344875167,0.0017774916241467152,0.0,0.010229066001479416
Germany,Infants,0.0,0.027741877921698327,0.0,0.03694261685544925,0.015211454397933265,4.535274886839002e-05,0.025380896155704522,0.016437867278012247,9.272645902318258e-05,0.0,0.040731657426926145,0.007229394601727295,0.015926306865968777,0.0,0.0,0.0,0.002842602016718826,0.008586856465792636,0.00957793654108939,0.005877133740972557,0.0028042076182958975,0.012018032649839572,0.03779119177745341,0.0010987847634095795,0.009933049489351692,0.0,0.008284455273305178,0.0041638050458418065,0.0012055157343925104,0.02673315701645917,0.016922913121943696,0.009038050726602482,0.017093097380271056,0.007060572247458278,0.01973892206441814,0.0003163943680612071,0.0,0.010511227690712863,0.0,0.0,0.01224662912868145,0.008732224508323776,0.0013693952772168738,0.0459095762843659,0.0003640702317416621,0.001585439175846429,0.0,0.005402767946716754,0.23374019048034284,0.003492473723064658,0.015108914617278991,0.007736492424510325,0.0197019206408656,0.007943811127442668,0.00013002508276487943,0.014693679515469347,0.01137119733498443,0.02092244008776292,0.0,0.010568666271024247,0.01458187961513869,0.06430135061724543,0.021990177545797143,0.006802912330258495,0.0,0.0009075750776988593,0.012152281103713811,0.006609825082352649,0.006812664211465861,0.0,0.004839266862390328,0.0014709087487776986,0.0,0.0,0.04117318850305594
Germany,Lactating women,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,Pregnant women,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denmark,Adults,0.0017014003491373805,0.005444041453722722,0.0,0.022264612488203647,0.002453910177886285,0.002250285312507776,0.03411442316108961,0.0035257201504093967,0.00023944829560890675,0.0011976389124768324,0.03192882297136295,0.001348421866198343,0.023553213039149062,0.0,0.016753018422297036,0.0011562198892561156,0.006058928329240706,0.009763832981583917,0.003188519824427874,0.003643744393855701,0.0005726951719985116,0.009748174997621794,0.04002430091644521,0.0060807311960959344,0.012440478903123178,0.006109730173661144,0.006844705532780645,0.0,0.0035607992379918327,0.015115236610452576,0.0,0.013376555749801771,0.0,0.008798232103121997,0.038713180584007356,0.002284659725109539,0.0,0.006838959836029633,0.009498844336317355,0.36782956757667473,0.0012831618214784425,0.012904578466432403,0.0009399653881582064,0.03946113078802443,0.0004256871283701233,0.000461231789914149,0.002320255674740756,0.007788903913587926,0.058297885126571115,0.005791565138998095,0.009762740008097383,0.0010652642513157152,0.00641572919016467,0.021001503945236102,0.00012553244511923566,0.0020061362882385922,0.005458146301716009,0.0052943400187831025,0.0,0.025933708033795088,0.0024597603245938367,0.034275840104240146,0.0066320951451856154,0.0,0.002696859380919541,0.003119218673617012,0.008316065379892164,0.0,0.006314419222588415,0.0030300017045421265,0.002651227460530074,0.0004370949603581856,0.0,0.0,0.004906897255143996
Denmark,Elderly,0.001124176835812131,0.008151178118833327,0.0,0.018210413143643325,0.0024421548121888077,0.0,0.03309125679973821,0.0037032197304534176,0.00025583620344257806,0.001171923806863761,0.04406730796471926,0.0010288960254008458,0.019805620541596947,0.0,0.016461864997994305,0.001123393219769714,0.00482802267092013,0.01487709071333197,0.002284702792502234,0.0062011305731288074,0.00033183208050856824,0.009839089202175747,0.055469756689679926,0.00908407846793922,0.010509482495050673,0.0028372419158503824,0.007182729661785927,0.0,0.0025732932621881817,0.02139819867743958,0.0,0.012704113100251284,0.0,0.008591962228045535,0.03475119910697291,0.0019381501164166058,0.0,0.010300530834113166,0.0073676620925376924,0.34180723903279103,0.002618135302266501,0.011657628780316532,0.0006381948421412033,0.05329348461158082,0.0002120966398925214,0.00045497987097283183,0.0015705037212380552,0.008157303871101107,0.05831616254630587,0.004977123346251392,0.010042292839826373,0.0009622172484570344,0.007342991522675799,0.01702097652271136,0.0,0.0030572182966492113,0.004836346819602952,0.003826782090619919,0.0,0.025845643125155825,0.00212479557508239,0.03395007363498535,0.006248346663525249,0.0,0.0026791347611165445,0.002141625600236781,0.006784781148288456,0.0,0.006386963053879831,0.002890463354632839,0.0016801748485232922,0.0006355075824270026,0.0,0.0,0.004133303865450686
Denmark,Very elderly,0.0015939077127264261,0.010527384261892774,0.0,0.016253944339180808,0.0034487708007034886,0.0,0.02412282638923281,0.003974583016326114,5.210530500074292e-05,0.0009649130555693137,0.018092119791924623,0.0010131587083477783,0.02178036661339793,0.0,0.00972265693052749,0.0,0.0041377937711731885,0.016982469778019878,0.001652510098968006,0.0,0.0004905280254944936,0.017103083909966087,0.05850501801817954,0.010295774759187377,0.01332340689811124,0.0,0.007860702803717638,0.0,0.0014777060010242973,0.008362579814934056,0.0,0.012030619744015559,0.0,0.008952392569281374,0.04782224560239542,0.0021469315486417223,0.0,0.00611111601860565,0.007449128788995075,0.37570700937956647,0.0,0.01393948722785497,6.156145294532212e-05,0.045648666088603185,0.0,0.0003727459133664255,0.0010131587083477783,0.010190760376610541,0.06780631776323927,0.003271252436265238,0.009986850125142395,0.0005445486829105417,0.007030318998481426,0.01737081615665893,0.0,0.005112238023480292,0.0054049640545235636,0.0029969757254165704,0.0,0.025735373524586436,0.0018941665430287388,0.029731728136535025,0.00589833806995783,0.0,0.00295504623268102,0.0044034021716029045,0.0066723534653027345,0.0,0.006913735885932793,0.007236847916769835,0.0012579608617497757,0.0005197664992666702,0.0,0.0,0.0040728645036325305
